Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
759,8/2/2014,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,22,63,NA
759,8/6/2014,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,21,64,NA
759,8/9/2014,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,20,59,NA
759,13-08-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",17,25,67,NA
759,18-08-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,21,58,NA
759,21-08-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,22,69,NA
759,25-08-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,22,69,NA
759,28-08-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,22,57,NA
759,9/2/2014,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,16,74,NA
759,9/5/2014,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,18,69,NA
759,9/9/2014,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,23,62,NA
759,9/12/2014,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,19,65,NA
759,16-09-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,21,60,NA
759,19-09-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,15,60,NA
759,23-09-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,17,66,NA
759,26-09-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,19,67,NA
759,30-09-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,20,74,NA
759,10/4/2014,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,20,60,NA
759,10/9/2014,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,20,61,NA
759,13-10-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,21,66,NA
759,16-10-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,19,67,NA
759,20-10-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,20,68,NA
759,24-10-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,21,73,NA
759,28-10-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,22,70,NA
759,31-10-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,21,72,NA
759,11/5/2014,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,22,65,NA
759,11/8/2014,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,22,71,NA
759,11/12/2014,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,58,NA
759,15-11-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,22,69,NA
759,19-11-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,23,72,NA
759,22-11-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,21,67,NA
759,26-11-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,24,72,NA
759,29-11-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,52,NA
759,12/3/2014,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,24,57,NA
759,12/6/2014,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,25,70,NA
759,12/10/2014,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,21,67,NA
759,13-12-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,23,64,NA
759,17-12-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,17,47,NA
759,20-12-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,22,61,NA
759,24-12-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,19,63,NA
759,29-12-14,Tamil Nadu,Cuddalore,Eachangadu Villagae,Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,16,36,NA
761,1/2/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,21,83,NA
761,1/6/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,22,83,NA
761,1/9/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,22,90,NA
761,13-01-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,22,95,NA
761,20-01-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,22,103,NA
761,23-01-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,24,108,NA
761,27-01-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,23,109,NA
761,30-01-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,24,98,NA
761,2/3/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,25,83,NA
761,2/6/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,18,73,NA
761,2/10/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,22,90,NA
761,13-02-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,23,95,NA
761,17-02-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,26,94,NA
761,20-02-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,25,98,NA
761,24-02-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,24,97,NA
761,27-02-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,24,99,NA
761,3/3/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,25,96,NA
761,3/6/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,24,99,NA
761,3/10/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,23,94,NA
761,13-03-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,24,100,NA
761,17-03-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,25,97,NA
761,20-03-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,25,100,NA
761,24-03-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,25,99,NA
761,27-03-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,25,100,NA
761,4/1/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,24,101,NA
761,4/4/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,24,104,NA
761,4/8/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,25,97,NA
761,4/11/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,25,99,NA
761,16-04-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,26,102,NA
761,21-04-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,25,100,NA
761,25-04-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,25,95,NA
761,29-04-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,25,102,NA
761,5/3/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,14,52,NA
761,5/7/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,18,29,NA
761,5/10/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,16,40,NA
761,14-05-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,14,46,NA
761,17-05-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,15,45,NA
761,21-05-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,14,44,NA
761,24-05-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,14,36,NA
761,28-05-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,14,44,NA
761,31-05-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,15,49,NA
761,6/4/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,16,34,NA
761,6/7/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,18,41,NA
761,6/11/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,17,54,NA
761,14-06-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,18,50,NA
761,18-06-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,19,50,NA
761,21-06-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,17,61,NA
761,25-06-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,22,59,NA
761,28-06-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,22,59,NA
761,7/2/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,18,47,NA
761,7/5/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,19,50,NA
761,7/9/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,18,49,NA
761,7/12/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,17,52,NA
761,16-07-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,17,49,NA
761,19-07-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,17,41,NA
761,23-07-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,16,51,NA
761,26-07-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,15,45,NA
761,31-07-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,18,53,NA
761,8/4/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,17,40,NA
761,8/7/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,18,44,NA
761,8/11/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,16,40,NA
761,14-08-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,17,40,NA
761,19-08-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,15,42,NA
761,22-08-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,15,45,NA
761,26-08-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,16,51,NA
761,30-08-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,18,44,NA
761,9/3/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,15,45,NA
761,9/6/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,14,50,NA
761,9/10/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,15,42,NA
761,13-09-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,15,40,NA
761,17-09-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,15,49,NA
761,20-09-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,15,46,NA
761,24-09-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,15,45,NA
761,27-09-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,14,48,NA
761,10/1/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,19,48,NA
761,10/7/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,16,52,NA
761,10/10/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,17,54,NA
761,14-10-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,19,60,NA
761,17-10-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,20,68,NA
761,21-10-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,22,84,NA
761,25-10-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,14,48,NA
761,29-10-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,18,50,NA
761,11/1/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,20,48,NA
761,11/6/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,18,48,NA
761,11/10/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,17,50,NA
761,13-11-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,16,30,NA
761,17-11-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,17,50,NA
761,20-11-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,18,47,NA
761,24-11-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,20,52,NA
761,27-11-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,20,57,NA
761,12/1/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,19,48,NA
761,12/4/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,18,57,NA
761,12/8/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,19,47,NA
761,12/11/2014,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,18,66,NA
761,15-12-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,16,56,NA
761,18-12-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,15,52,NA
761,22-12-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,17,47,NA
761,26-12-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,17,52,NA
761,30-12-14,Tamil Nadu,Cuddalore,"District Environmental Engineer Office, Imperial Road, Cuddalore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,16,43,NA
760,1/3/2014,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,9,21,71,NA
760,1/7/2014,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,10,21,74,NA
760,1/10/2014,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,7,20,80,NA
760,17-01-14,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,9,21,93,NA
760,21-01-14,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,8,20,78,NA
760,24-01-14,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,8,22,85,NA
760,28-01-14,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,8,21,90,NA
760,31-01-14,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,8,22,76,NA
760,2/4/2014,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,9,21,90,NA
760,2/7/2014,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,10,24,76,NA
760,2/11/2014,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,9,21,80,NA
760,14-02-14,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,9,21,76,NA
760,18-02-14,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,8,21,78,NA
760,21-02-14,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,9,23,84,NA
760,25-02-14,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,8,21,71,NA
760,28-02-14,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,8,21,72,NA
760,3/4/2014,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,8,21,86,NA
760,3/7/2014,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,9,21,76,NA
760,3/11/2014,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,9,23,87,NA
760,14-03-14,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,9,21,89,NA
760,18-03-14,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,10,21,86,NA
760,21-03-14,Tamil Nadu,Cuddalore,"SIPCOT Industrial Complex, Cuddalore",Tamilnadu State Pollution Control Board,Industrial Area,9,23,83,NA
